DATE_TIME,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
14-06-2020 17:15,wCURE6d3bPkepu2,1650.14,161.7,7253.14,7009622.143
23-05-2020 07:15,wCURE6d3bPkepu2,2119.14,207.6,78.2857,6839303.286
13-06-2020 00:30,ih0vzX44oOqAx2f,0,0,0,6392263.000
01-06-2020 03:45,zBIq5rxdHJRwDNY,0,0,0,6463239.000
16-05-2020 16:30,1IF53ai7Xc0U56Y,2661.57,261.043,6353.14,6196355.143
23-05-2020 02:00,ih0vzX44oOqAx2f,0,0,0,6240543.000
12-06-2020 19:30,1IF53ai7Xc0U56Y,0,0,5903,6398227.000
18-05-2020 09:00,adLQvlD726eNBSB,1814.88,177.887,490.875,6292800.875
25-05-2020 00:30,ZnxXDlPa8U1GXgE,0,0,0,6595756.000
12-06-2020 02:15,3PZuoBAID5Wc2HD,0,0,0,7196186.000
16-06-2020 18:15,ZnxXDlPa8U1GXgE,361.5,34.925,6298.12,6764802.125
09-06-2020 21:00,ih0vzX44oOqAx2f,0,0,7846,6374755.000
01-06-2020 23:00,adLQvlD726eNBSB,0,0,6127,6406831.000
03-06-2020 13:30,ZoEaEvLYb1n2sOq,10016.6,978.938,4790.75,7240517.750
25-05-2020 18:15,1IF53ai7Xc0U56Y,230.75,22.275,9044.5,6266524.500
16-06-2020 08:45,1BY6WEcLGh8j5v7,5562.57,545.171,701.857,6474651.857
21-05-2020 22:45,sjndEbLyjtCKgGv,0,0,7825,7065886.000
07-06-2020 23:30,pkci93gMrogZuBj,0,0,8214,7346132.000
31-05-2020 03:15,3PZuoBAID5Wc2HD,0,0,0,7109488.000
18-05-2020 21:45,7JYdWkrLSPkdwr4,0,0,5309,7628372.000
01-06-2020 04:15,YxYtjZvoooNbGkE,0,0,0,7305739.000
18-05-2020 02:30,rGa61gmuvPhdLxV,0,0,0,7131537.000
08-06-2020 20:45,wCURE6d3bPkepu2,0,0,8443,6967970.000
01-06-2020 13:00,zBIq5rxdHJRwDNY,6983.5,683.475,4224.5,6467463.500
05-06-2020 22:30,ZoEaEvLYb1n2sOq,0,0,7535,7259075.000
14-06-2020 21:30,wCURE6d3bPkepu2,0,0,7329,7009698.000
16-06-2020 18:15,WRmjgnKYAwPKWDb,355.857,34.3857,6257.57,7267572.571
10-06-2020 13:30,1IF53ai7Xc0U56Y,11871.7,1158.01,4696.86,6384718.857
02-06-2020 06:15,wCURE6d3bPkepu2,404.125,39.1,6.375,6915350.375
05-06-2020 00:30,zBIq5rxdHJRwDNY,0,0,0,6492579.000
19-05-2020 03:00,z9Y9gH1T5YWrNuG,0,0,0,7033573.000
13-06-2020 11:15,iCRJl6heRkivqQ3,13036.2,1271.01,3184.75,7394543.750
07-06-2020 09:45,McdE0feGgRqW7Ca,6264.57,613.771,1356.71,7332516.714
01-06-2020 16:00,iCRJl6heRkivqQ3,1680.14,164.4,5516.29,7310083.286
10-06-2020 12:15,YxYtjZvoooNbGkE,9929.43,969.743,3275.29,7376543.286
24-05-2020 06:45,ZoEaEvLYb1n2sOq,1141.38,111,42.25,7162226.250
12-06-2020 03:00,zVJPv84UY57bAof,0,0,0,7322687.000
17-05-2020 19:30,uHbuxQJl8lW7ozc,0,0,7454,7058793.000
31-05-2020 12:15,zVJPv84UY57bAof,8675.14,847.886,3544.43,7239521.429
02-06-2020 10:15,iCRJl6heRkivqQ3,7201.62,705.087,2146,7312494.000
17-05-2020 05:45,pkci93gMrogZuBj,0,0,0,7181650.000
29-05-2020 08:15,zBIq5rxdHJRwDNY,4004.43,393.429,396.571,6442390.571
02-06-2020 19:15,pkci93gMrogZuBj,0,0,7350,7307650.000
20-05-2020 12:15,WRmjgnKYAwPKWDb,12787.9,1246.81,4546.86,7065478.857
19-05-2020 04:30,rGa61gmuvPhdLxV,0,0,0,7136902.000
06-06-2020 14:15,3PZuoBAID5Wc2HD,10143.9,990.729,5558.71,7158044.714
10-06-2020 09:45,z9Y9gH1T5YWrNuG,5890.29,577.171,1423.29,7200476.286
15-05-2020 07:30,z9Y9gH1T5YWrNuG,2025.86,198.6,176.714,7008042.714
30-05-2020 12:15,sjndEbLyjtCKgGv,9229.29,902.3,2860.43,7131889.429
15-05-2020 09:30,ih0vzX44oOqAx2f,3395.86,333.271,1001.86,6186196.750
25-05-2020 12:45,ZnxXDlPa8U1GXgE,12602.9,1228.79,5206.14,6600962.143
03-06-2020 11:45,ih0vzX44oOqAx2f,13162.4,1283.69,2947.57,6324258.571
13-06-2020 03:15,z9Y9gH1T5YWrNuG,0,0,0,7216867.000
29-05-2020 10:00,bvBOhCH3iADSZry,7704.57,754.129,1432.57,6415017.571
30-05-2020 01:45,zBIq5rxdHJRwDNY,0,0,0,6449905.000
16-06-2020 18:15,rGa61gmuvPhdLxV,346,33.4429,6237.29,7350941.286
03-06-2020 16:00,rGa61gmuvPhdLxV,5166,506.65,7137.88,7256467.875
15-06-2020 03:30,1BY6WEcLGh8j5v7,0,0,0,6467675.000
12-06-2020 11:00,1BY6WEcLGh8j5v7,5800.88,568.45,1626.38,6451864.375
07-06-2020 10:00,ZnxXDlPa8U1GXgE,6693.71,655.629,1511.14,6694565.143
09-06-2020 17:45,ZoEaEvLYb1n2sOq,1427.71,139.343,7905.71,7289629.714
02-06-2020 05:30,wCURE6d3bPkepu2,0,0,0,6915344.000
19-05-2020 20:00,ih0vzX44oOqAx2f,0,0,6790,6217277.000
30-05-2020 04:00,ZnxXDlPa8U1GXgE,0,0,0,6636066.000
30-05-2020 19:30,YxYtjZvoooNbGkE,0,0,7266,7299769.000
04-06-2020 05:30,zBIq5rxdHJRwDNY,0,0,0,6484342.000
10-06-2020 15:00,iCRJl6heRkivqQ3,2152.43,210.943,5636.86,7378856.857
08-06-2020 06:15,iCRJl6heRkivqQ3,463,44.7857,6.85714,7356517.857
20-05-2020 09:30,iCRJl6heRkivqQ3,8720.5,853.237,1434.12,7212152.125
04-06-2020 00:30,ih0vzX44oOqAx2f,0,0,0,6329010.000
26-05-2020 01:00,ZnxXDlPa8U1GXgE,0,0,0,6604666.000
23-05-2020 15:30,1BY6WEcLGh8j5v7,8194,801.962,6934.5,6319371.500
16-06-2020 04:00,uHbuxQJl8lW7ozc,0,0,0,7274743.000
12-06-2020 05:30,7JYdWkrLSPkdwr4,0,0,0,7806664.000
07-06-2020 20:15,ih0vzX44oOqAx2f,0,0,8019,6358692.000
08-06-2020 02:15,zBIq5rxdHJRwDNY,0,0,0,6514911.000
08-06-2020 15:00,ih0vzX44oOqAx2f,9293.38,908.837,6804.38,6365496.375
01-06-2020 12:30,adLQvlD726eNBSB,7317.29,715.9,4257.29,6404961.286
31-05-2020 21:45,1IF53ai7Xc0U56Y,0,0,5889,6311432.000
25-05-2020 07:15,1IF53ai7Xc0U56Y,2757,270.543,141.143,6257621.143
12-06-2020 19:30,McdE0feGgRqW7Ca,0,0,5955,7373328.000
07-06-2020 14:30,1BY6WEcLGh8j5v7,0,0,3823,6422305.000
10-06-2020 23:15,McdE0feGgRqW7Ca,0,0,6606,7361623.000
25-05-2020 17:00,ih0vzX44oOqAx2f,1127.57,109.614,8002.14,6264496.143
04-06-2020 04:00,ih0vzX44oOqAx2f,0,0,0,6329010.000
29-05-2020 21:15,3PZuoBAID5Wc2HD,0,0,8210,7102189.000
17-05-2020 23:15,bvBOhCH3iADSZry,0,0,6928,6335576.000
20-05-2020 05:15,rGa61gmuvPhdLxV,0,0,0,7143812.000
01-06-2020 12:45,McdE0feGgRqW7Ca,3958.75,388.875,4250,7291010.000
17-06-2020 03:30,3PZuoBAID5Wc2HD,0,0,0,7231373.000
10-06-2020 01:15,ZoEaEvLYb1n2sOq,0,0,0,7289679.000
22-05-2020 11:30,sjndEbLyjtCKgGv,12280.9,1197.8,2605,7068491.000
11-06-2020 15:15,7JYdWkrLSPkdwr4,6008.57,588.814,4598.86,7805689.857
27-05-2020 09:30,McdE0feGgRqW7Ca,8906.14,871.057,1455.86,7251015.857
22-05-2020 07:15,ih0vzX44oOqAx2f,3465.29,340.429,142.857,6233685.857
12-06-2020 21:00,iCRJl6heRkivqQ3,0,0,5888,7391359.000
15-05-2020 22:15,pkci93gMrogZuBj,0,0,6375,7175477.000
26-05-2020 18:45,ih0vzX44oOqAx2f,0,0,0,6272291.000
20-05-2020 20:00,uHbuxQJl8lW7ozc,0,0,8913,7080111.000
06-06-2020 13:45,z9Y9gH1T5YWrNuG,10682.1,1042.81,4900.71,7175901.714
27-05-2020 17:30,7JYdWkrLSPkdwr4,934.125,90.725,6602.12,7698514.125
09-06-2020 22:30,adLQvlD726eNBSB,0,0,8273,6470277.000
14-06-2020 03:15,adLQvlD726eNBSB,0,0,0,6497496.000
03-06-2020 05:30,pkci93gMrogZuBj,0,0,0,7307650.000
06-06-2020 17:30,pkci93gMrogZuBj,456.143,44.1286,6417,7337904.000
17-05-2020 13:45,zBIq5rxdHJRwDNY,8439.62,824.987,5344.25,6357494.250
04-06-2020 22:30,ih0vzX44oOqAx2f,0,0,8009,6337019.000
24-05-2020 10:15,sjndEbLyjtCKgGv,7657.88,749.15,1796.38,7083245.375
02-06-2020 19:30,ZnxXDlPa8U1GXgE,0,0,0,6662968.000
27-05-2020 02:45,VHMLBKoKgIrUVDU,0,0,0,7297615.000
26-05-2020 15:45,rGa61gmuvPhdLxV,7817.62,765.237,6914.75,7199016.750
20-05-2020 05:45,McdE0feGgRqW7Ca,0,0,0,7192098.000
17-05-2020 03:30,sjndEbLyjtCKgGv,0,0,0,7029613.000
31-05-2020 20:15,7JYdWkrLSPkdwr4,0,0,5843,7727821.000
20-05-2020 03:45,YxYtjZvoooNbGkE,0,0,0,7212476.000
29-05-2020 14:45,McdE0feGgRqW7Ca,8706.25,851.837,6706.62,7271662.625
03-06-2020 10:15,1BY6WEcLGh8j5v7,5642.71,553.043,1454.57,6391922.571
05-06-2020 13:30,ih0vzX44oOqAx2f,9697.75,947.275,4357.38,6341376.375
05-06-2020 04:00,WRmjgnKYAwPKWDb,0,0,0,7182665.000
04-06-2020 09:15,pkci93gMrogZuBj,6582.14,644.514,1046.29,7316482.286
21-05-2020 21:30,iCRJl6heRkivqQ3,0,0,7837,7227442.000
29-05-2020 22:00,z9Y9gH1T5YWrNuG,0,0,0,7120455.000
13-06-2020 08:00,1IF53ai7Xc0U56Y,5572,546.087,446.5,6398673.500
01-06-2020 22:45,pkci93gMrogZuBj,0,0,5509,7300300.000
20-05-2020 06:30,pkci93gMrogZuBj,685,66.3429,20.5714,7201369.571
14-06-2020 21:15,ih0vzX44oOqAx2f,0,0,7165,6407683.000
05-06-2020 19:15,McdE0feGgRqW7Ca,0,0,7920,7324681.000
17-06-2020 09:15,7JYdWkrLSPkdwr4,5449.5,534.125,819,7841784.000
14-06-2020 15:00,uHbuxQJl8lW7ozc,7898,772.986,6124.43,7266655.429
03-06-2020 04:15,wCURE6d3bPkepu2,0,0,0,6922869.000
16-06-2020 13:15,3PZuoBAID5Wc2HD,7235.29,708.457,4189,7229231.000
19-05-2020 21:00,YxYtjZvoooNbGkE,0,0,6878,7212476.000
19-05-2020 00:45,1BY6WEcLGh8j5v7,0,0,0,6283648.000
07-06-2020 18:30,McdE0feGgRqW7Ca,66,6.3625,7041.38,7338201.375
01-06-2020 14:30,adLQvlD726eNBSB,5515.14,540.629,5484.71,6406188.714
23-05-2020 04:00,z9Y9gH1T5YWrNuG,0,0,0,7064219.000
08-06-2020 07:45,1IF53ai7Xc0U56Y,4108.62,403.363,267.375,6363605.375
03-06-2020 03:15,rGa61gmuvPhdLxV,0,0,0,7249330.000
15-06-2020 06:45,VHMLBKoKgIrUVDU,1506.75,147.15,55.125,7437110.125
19-05-2020 13:30,iCRJl6heRkivqQ3,7613.86,745.371,4354.14,7208121.143
15-06-2020 17:30,z9Y9gH1T5YWrNuG,1454.38,141.85,6648.38,7239116.375
15-06-2020 14:45,VHMLBKoKgIrUVDU,7362.38,720.775,5614.75,7442669.750
23-05-2020 07:15,McdE0feGgRqW7Ca,2146.57,210.329,79.4286,7216031.429
29-05-2020 09:15,zBIq5rxdHJRwDNY,8708,852.025,955.625,6442949.625
09-06-2020 00:45,YxYtjZvoooNbGkE,0,0,0,7365310.000
29-05-2020 15:15,adLQvlD726eNBSB,8120.38,794.763,7173.38,6386182.375
02-06-2020 01:30,pkci93gMrogZuBj,0,0,0,7300300.000
23-05-2020 15:45,1IF53ai7Xc0U56Y,7439.62,728.375,7776,6248310.000
26-05-2020 16:00,ZoEaEvLYb1n2sOq,5325.86,522.2,7104.14,7186018.143
13-06-2020 11:45,McdE0feGgRqW7Ca,13485.9,1314.9,3851.57,7377179.571
10-06-2020 06:45,YxYtjZvoooNbGkE,1319.25,128.5,48.125,7373316.125
23-05-2020 12:15,rGa61gmuvPhdLxV,13567.4,1322.8,3949.57,7171090.571
27-05-2020 07:00,wCURE6d3bPkepu2,1887.29,184.986,90.1429,6872575.143
05-06-2020 15:00,sjndEbLyjtCKgGv,9191.71,898.286,6123.86,7177641.857
15-05-2020 13:15,ZnxXDlPa8U1GXgE,6917.5,677.5,3734.25,6525906.250
07-06-2020 11:00,ZoEaEvLYb1n2sOq,11128.3,1086.59,2394.57,7267762.571
15-05-2020 03:00,sjndEbLyjtCKgGv,0,0,0,7016832.000
13-06-2020 02:15,ZoEaEvLYb1n2sOq,0,0,0,7307385.000
09-06-2020 21:15,ih0vzX44oOqAx2f,0,0,7846,6374755.000
25-05-2020 00:15,1IF53ai7Xc0U56Y,0,0,0,6257480.000
12-06-2020 06:00,McdE0feGgRqW7Ca,0,0,0,7367373.000
01-06-2020 09:15,sjndEbLyjtCKgGv,5653.62,554.2,1240.88,7143482.875
04-06-2020 05:30,iCRJl6heRkivqQ3,0,0,0,7325696.000
04-06-2020 02:00,rGa61gmuvPhdLxV,0,0,0,7257137.000
10-06-2020 15:45,bvBOhCH3iADSZry,3460.25,340.175,5276.75,6498623.750
19-05-2020 16:45,YxYtjZvoooNbGkE,3750.43,368.571,6677.71,7212275.714
13-06-2020 23:15,pkci93gMrogZuBj,0,0,8354,7389161.000
06-06-2020 19:00,adLQvlD726eNBSB,0,0,6603,6445031.000
19-05-2020 03:30,VHMLBKoKgIrUVDU,0,0,0,7232554.000
06-06-2020 01:15,1BY6WEcLGh8j5v7,0,0,0,6412542.000
19-05-2020 03:30,7JYdWkrLSPkdwr4,0,0,0,7628372.000
13-06-2020 07:30,zBIq5rxdHJRwDNY,3276,321.925,191.25,6549578.250
02-06-2020 23:00,VHMLBKoKgIrUVDU,0,0,0,7347744.000
30-05-2020 12:00,YxYtjZvoooNbGkE,13899.9,1355.23,2552.86,7295055.857
15-05-2020 02:15,zBIq5rxdHJRwDNY,0,0,0,6339380.000
15-06-2020 14:45,bvBOhCH3iADSZry,6527.12,639.263,5098.75,6526698.750
25-05-2020 15:00,adLQvlD726eNBSB,10155.2,992.888,7920.25,6354051.250
23-05-2020 14:30,zBIq5rxdHJRwDNY,7651.29,749.071,6818.43,6402625.429
12-06-2020 23:30,VHMLBKoKgIrUVDU,0,0,5903,7420914.000
15-05-2020 17:30,sjndEbLyjtCKgGv,1196.5,116.6,6313.5,7023145.500
03-06-2020 11:45,3PZuoBAID5Wc2HD,13494.1,1316.01,3066.71,7131680.714
31-05-2020 06:00,WRmjgnKYAwPKWDb,108.375,10.4625,0.875,7148029.875
30-05-2020 11:45,pkci93gMrogZuBj,8519.88,833.312,2288.5,7283823.500
31-05-2020 09:45,3PZuoBAID5Wc2HD,6195.88,606.95,1178,7110666.000
16-06-2020 06:30,sjndEbLyjtCKgGv,698.5,67.7,11.875,7249550.875
22-05-2020 09:45,1IF53ai7Xc0U56Y,5596.75,548.562,1352.88,6234599.875
28-05-2020 16:45,7JYdWkrLSPkdwr4,3670.57,360.486,8022.43,7706572.429
05-06-2020 02:30,7JYdWkrLSPkdwr4,0,0,0,7756621.000
06-06-2020 16:00,ZnxXDlPa8U1GXgE,2680.29,262.857,6154.14,6692853.143
17-05-2020 02:15,z9Y9gH1T5YWrNuG,0,0,0,7020740.000
23-05-2020 15:45,z9Y9gH1T5YWrNuG,7574,741.514,7624.57,7071843.571
16-05-2020 10:45,McdE0feGgRqW7Ca,7467.57,730.843,2139.71,7167574.714
10-06-2020 21:15,zVJPv84UY57bAof,0,0,6560,7317016.000
12-06-2020 14:15,7JYdWkrLSPkdwr4,7161.25,701.263,4380.25,7811044.250
24-05-2020 06:30,1BY6WEcLGh8j5v7,712.857,69.1143,18.5714,6320421.571
07-06-2020 07:30,1IF53ai7Xc0U56Y,2106,206.471,185.714,6355284.714
16-06-2020 23:15,rGa61gmuvPhdLxV,0,0,6243,7350947.000
26-05-2020 01:45,iCRJl6heRkivqQ3,0,0,0,7260130.000
24-05-2020 11:00,bvBOhCH3iADSZry,10588.2,1033.76,2549.25,6379321.250
02-06-2020 17:30,McdE0feGgRqW7Ca,935.286,90.8286,7563.29,7300315.286
07-06-2020 22:30,sjndEbLyjtCKgGv,0,0,6898,7192554.000
14-06-2020 11:15,pkci93gMrogZuBj,9225.14,902.329,2775.14,7391936.143
07-06-2020 09:00,ih0vzX44oOqAx2f,9632,941.943,745.571,6351418.571
16-05-2020 15:30,sjndEbLyjtCKgGv,5062.5,496.312,5856.12,7029038.125
22-05-2020 21:30,z9Y9gH1T5YWrNuG,0,0,0,7064219.000
09-06-2020 12:00,ZnxXDlPa8U1GXgE,10064.7,982.929,3953.71,6713651.714
05-06-2020 11:30,sjndEbLyjtCKgGv,10805,1054.76,3116.86,7174634.857
15-05-2020 12:00,YxYtjZvoooNbGkE,8245.62,806.375,2745.62,7182711.625
25-05-2020 12:45,bvBOhCH3iADSZry,11372.9,1111.21,4755.86,6388967.857
12-06-2020 19:15,iCRJl6heRkivqQ3,0,0,5888,7391359.000
16-06-2020 18:45,z9Y9gH1T5YWrNuG,0,0,6201,7245385.000
19-05-2020 02:00,zVJPv84UY57bAof,0,0,0,7141405.000
09-06-2020 14:30,zVJPv84UY57bAof,9561.38,934.737,6340.25,7308507.250
30-05-2020 07:45,zBIq5rxdHJRwDNY,2349.86,230.4,229.857,6450134.857
15-06-2020 00:45,ih0vzX44oOqAx2f,0,0,0,6407683.000
05-06-2020 09:00,wCURE6d3bPkepu2,7068.25,691.888,869.625,6939890.625
26-05-2020 23:15,McdE0feGgRqW7Ca,0,0,0,7249560.000
03-06-2020 22:45,VHMLBKoKgIrUVDU,0,0,7917,7355661.000
25-05-2020 21:30,z9Y9gH1T5YWrNuG,0,0,8802,7089440.000
08-06-2020 14:00,zVJPv84UY57bAof,11099.5,1083.26,5942,7299732.000
06-06-2020 01:00,VHMLBKoKgIrUVDU,0,0,0,7371554.000
08-06-2020 12:00,YxYtjZvoooNbGkE,10604.3,1036.53,4031.14,7360998.143
22-05-2020 07:30,sjndEbLyjtCKgGv,4358.62,428.113,249.75,7066135.750
11-06-2020 01:45,sjndEbLyjtCKgGv,0,0,0,7215600.000
31-05-2020 20:30,7JYdWkrLSPkdwr4,0,0,5843,7727821.000
27-05-2020 10:00,pkci93gMrogZuBj,6147.67,602.333,1766.67,7260060.667
18-05-2020 11:45,zVJPv84UY57bAof,6197.86,607.214,1454.86,7137469.857
08-06-2020 03:00,1IF53ai7Xc0U56Y,0,0,0,6363338.000
29-05-2020 10:00,7JYdWkrLSPkdwr4,8138.5,796.125,1571.75,7708399.750
27-05-2020 21:15,uHbuxQJl8lW7ozc,0,0,0,7135258.000
26-05-2020 09:15,adLQvlD726eNBSB,9363.71,915.9,1384.29,6356678.286
19-05-2020 07:30,ZoEaEvLYb1n2sOq,2631.75,258.163,178.5,7123705.500
17-05-2020 17:30,adLQvlD726eNBSB,1407.14,136.957,7816.43,6292259.429
17-06-2020 17:15,ih0vzX44oOqAx2f,1536.62,150.125,5659.25,6426030.250
12-06-2020 06:30,1IF53ai7Xc0U56Y,370,35.7714,7.71429,6392331.714
16-05-2020 18:00,rGa61gmuvPhdLxV,394.5,38.15,6226.25,7124092.250
01-06-2020 05:15,ih0vzX44oOqAx2f,0,0,0,6308232.000
01-06-2020 23:30,ZoEaEvLYb1n2sOq,0,0,5796,7228440.000
05-06-2020 21:45,wCURE6d3bPkepu2,0,0,7748,6946769.000
06-06-2020 00:45,VHMLBKoKgIrUVDU,0,0,0,7371554.000
30-05-2020 03:45,sjndEbLyjtCKgGv,0,0,0,7129029.000
19-05-2020 02:00,sjndEbLyjtCKgGv,0,0,0,7042405.000
11-06-2020 14:00,z9Y9gH1T5YWrNuG,6612.88,647.725,3636.5,7209101.500
25-05-2020 06:00,7JYdWkrLSPkdwr4,0,0,0,7675241.000
18-05-2020 10:30,WRmjgnKYAwPKWDb,3210.86,315.371,741.714,7049845.714
25-05-2020 07:00,VHMLBKoKgIrUVDU,1830.43,179.429,78.2857,7280590.286
16-05-2020 22:15,z9Y9gH1T5YWrNuG,0,0,6488,7020740.000
23-05-2020 09:00,iCRJl6heRkivqQ3,8206,803.125,1023.38,7235616.375
11-06-2020 00:30,uHbuxQJl8lW7ozc,0,0,0,7240508.000
04-06-2020 00:45,zVJPv84UY57bAof,0,0,0,7263053.000
01-06-2020 07:15,zVJPv84UY57bAof,2991.57,293.771,156.857,7242180.857
17-06-2020 11:15,uHbuxQJl8lW7ozc,8048,787.725,2132.25,7283167.250
12-06-2020 16:00,rGa61gmuvPhdLxV,2900.86,284.771,5393.43,7321825.429
13-06-2020 11:45,sjndEbLyjtCKgGv,13397.1,1306.21,3773.57,7230874.571
17-06-2020 17:30,zBIq5rxdHJRwDNY,1322.2,128.66,5748,6583300.000
03-06-2020 17:15,zBIq5rxdHJRwDNY,2939.86,288.657,7742.43,6484196.429
13-06-2020 06:45,ih0vzX44oOqAx2f,1070.86,104.114,37.5714,6392300.571
14-06-2020 10:00,VHMLBKoKgIrUVDU,8683.14,849.543,1681.86,7431247.857
13-06-2020 06:30,1BY6WEcLGh8j5v7,568.75,55.0375,16.875,6455695.875
17-06-2020 12:30,adLQvlD726eNBSB,10537.4,1029.19,3528.12,6521926.125
17-06-2020 02:15,ih0vzX44oOqAx2f,0,0,0,6420371.000
22-05-2020 02:30,bvBOhCH3iADSZry,0,0,0,6362148.000
30-05-2020 13:45,rGa61gmuvPhdLxV,11881.4,1159.27,4493.71,7227567.714
28-05-2020 14:30,WRmjgnKYAwPKWDb,7373.88,721.5,6716.5,7131254.500
03-06-2020 22:30,bvBOhCH3iADSZry,0,0,7237,6452724.000
31-05-2020 16:45,McdE0feGgRqW7Ca,1834.25,179.787,5993.25,7286558.250
24-05-2020 13:00,1IF53ai7Xc0U56Y,12400.8,1209.08,5111.75,6254318.750
15-06-2020 20:00,iCRJl6heRkivqQ3,0,0,6777,7414001.000
30-05-2020 23:30,1IF53ai7Xc0U56Y,0,0,7332,6305543.000
03-06-2020 02:15,sjndEbLyjtCKgGv,0,0,0,7155447.000
27-05-2020 20:15,rGa61gmuvPhdLxV,0,0,0,7206549.000
27-05-2020 08:00,z9Y9gH1T5YWrNuG,4393.57,431.2,383.857,7097566.857
04-06-2020 22:45,ih0vzX44oOqAx2f,0,0,8009,6337019.000
23-05-2020 08:45,ih0vzX44oOqAx2f,7617.43,745.771,829.429,6241372.429
16-05-2020 16:15,ZnxXDlPa8U1GXgE,2891.12,283.675,6367.88,6534843.875
16-05-2020 12:15,1BY6WEcLGh8j5v7,6788.57,664.871,3237.57,6268550.571
22-05-2020 01:45,zBIq5rxdHJRwDNY,0,0,0,6388599.000
20-05-2020 01:00,sjndEbLyjtCKgGv,0,0,0,7049284.000
28-05-2020 18:15,1IF53ai7Xc0U56Y,279.143,26.9714,8491.71,6289953.714
19-05-2020 19:30,zVJPv84UY57bAof,0,0,6932,7148337.000
31-05-2020 20:15,YxYtjZvoooNbGkE,0,0,5970,7305739.000
02-06-2020 13:00,rGa61gmuvPhdLxV,12074.4,1177.79,4337.62,7246306.625
23-05-2020 15:15,uHbuxQJl8lW7ozc,7567.5,740.737,7182.62,7102435.625
05-06-2020 04:15,zVJPv84UY57bAof,0,0,0,7271273.000
17-06-2020 06:45,uHbuxQJl8lW7ozc,473.5,45.95,0,7281035.000
13-06-2020 10:15,uHbuxQJl8lW7ozc,10673.4,1041.73,2022.43,7254116.429
18-05-2020 00:00,zBIq5rxdHJRwDNY,0,0,0,6359657.000
25-05-2020 07:15,sjndEbLyjtCKgGv,2298.38,225.363,122.5,7089473.500
23-05-2020 18:15,ih0vzX44oOqAx2f,590.5,57.2,8388.38,6248931.375
17-05-2020 21:45,uHbuxQJl8lW7ozc,0,0,7454,7058793.000
05-06-2020 17:30,ZnxXDlPa8U1GXgE,3771.86,370.686,7491.71,6686553.714
05-06-2020 03:45,zBIq5rxdHJRwDNY,0,0,0,6492579.000
18-05-2020 09:30,rGa61gmuvPhdLxV,1481.5,144.475,548.625,7132085.625
25-05-2020 20:00,1IF53ai7Xc0U56Y,0,0,9048,6266528.000
03-06-2020 13:15,McdE0feGgRqW7Ca,10292.3,1006.01,4689.57,7305048.571
22-05-2020 22:45,rGa61gmuvPhdLxV,0,0,0,7167141.000
17-05-2020 11:15,iCRJl6heRkivqQ3,13068.9,1274.23,3061.29,7193909.286
03-06-2020 19:15,rGa61gmuvPhdLxV,0,0,7807,7257137.000
23-05-2020 16:15,rGa61gmuvPhdLxV,6746.71,660.814,7535,7174676.000
11-06-2020 21:45,7JYdWkrLSPkdwr4,0,0,5573,7806664.000
15-06-2020 15:15,WRmjgnKYAwPKWDb,6260,613.157,5866.43,7260450.429
08-06-2020 10:30,sjndEbLyjtCKgGv,11526.9,1124.61,2447.38,7195001.375
16-06-2020 13:45,YxYtjZvoooNbGkE,6403.5,626.837,4433.38,7417768.375
15-05-2020 04:15,zBIq5rxdHJRwDNY,0,0,0,6339380.000
14-06-2020 15:45,3PZuoBAID5Wc2HD,5926.5,580.75,6913.38,7217632.375
01-06-2020 08:45,rGa61gmuvPhdLxV,7056.29,690.971,911.857,7237243.857
15-05-2020 21:45,1BY6WEcLGh8j5v7,0,0,5754,6265313.000
28-05-2020 02:45,bvBOhCH3iADSZry,0,0,0,6405833.000
18-05-2020 05:15,VHMLBKoKgIrUVDU,0,0,0,7227097.000
14-06-2020 02:00,bvBOhCH3iADSZry,0,0,0,6517642.000
13-06-2020 02:15,1IF53ai7Xc0U56Y,0,0,0,6398227.000
23-05-2020 01:15,1IF53ai7Xc0U56Y,0,0,0,6240534.000
24-05-2020 01:45,3PZuoBAID5Wc2HD,0,0,0,7053268.000
19-05-2020 07:00,ZoEaEvLYb1n2sOq,2447.38,240.075,51,7123578.000
25-05-2020 19:30,zVJPv84UY57bAof,0,0,8813,7197609.000
26-05-2020 02:45,3PZuoBAID5Wc2HD,0,0,0,7070636.000
10-06-2020 18:30,ih0vzX44oOqAx2f,0,0,6277,6381032.000
16-06-2020 14:15,7JYdWkrLSPkdwr4,4222.29,414.571,4709.43,7839508.429
06-06-2020 04:15,ZnxXDlPa8U1GXgE,0,0,0,6686699.000
17-06-2020 14:30,adLQvlD726eNBSB,9068.12,886.587,5186.25,6523584.250
05-06-2020 19:45,WRmjgnKYAwPKWDb,0,0,0,7190270.000
17-05-2020 15:15,McdE0feGgRqW7Ca,7568.5,740.938,6595.88,7178616.875
10-06-2020 18:30,rGa61gmuvPhdLxV,0,0,6565,7310769.000
12-06-2020 08:00,bvBOhCH3iADSZry,1619.86,158.271,140.143,6504547.143
02-06-2020 08:30,zBIq5rxdHJRwDNY,7908.86,774,625.857,6469658.857
02-06-2020 19:30,1IF53ai7Xc0U56Y,0,0,0,6324784.000
14-06-2020 07:00,WRmjgnKYAwPKWDb,1892.43,185.357,71,7247250.000
06-06-2020 20:00,1IF53ai7Xc0U56Y,0,0,6542,6355099.000
